,Retailer,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method,year,month,day
2768,West Gear,2021-07-19,South,Oklahoma,Oklahoma City,Women's Apparel,65.0,525,34125.0,13650.0,Online,2021,7,19
2769,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,60.0,675,40500.0,16200.0,Online,2021,8,20
2770,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,55.0,450,24750.0,8663.0,Online,2021,8,20
2771,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,50.0,375,18750.0,7500.0,Online,2021,8,20
2772,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,40.0,325,13000.0,5200.0,Online,2021,8,20
2773,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Men's Apparel,50.0,300,15000.0,5250.0,Online,2021,8,20
2774,West Gear,2021-08-20,South,Oklahoma,Oklahoma City,Women's Apparel,55.0,475,26125.0,10450.0,Online,2021,8,20
2775,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,50.0,575,28750.0,11500.0,Online,2021,9,19
2776,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,40.0,375,15000.0,5250.0,Online,2021,9,19
2777,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.0,275,4125.0,1650.0,Online,2021,9,19
2778,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,15.0,250,3750.0,1500.0,Online,2021,9,19
2779,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Men's Apparel,25.0,250,6250.0,2188.0,Online,2021,9,19
2780,West Gear,2021-09-19,South,Oklahoma,Oklahoma City,Women's Apparel,30.0,350,10500.0,4200.0,Online,2021,9,19
2781,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Street Footwear,30.0,525,15750.0,6300.0,Online,2021,10,21
2782,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,20.0,350,7000.0,2450.0,Online,2021,10,21
2783,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Street Footwear,20.0,225,4500.0,1800.0,Online,2021,10,21
2784,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,200,4000.0,1600.0,Online,2021,10,21
2785,West Gear,2021-10-21,South,Oklahoma,Oklahoma City,Men's Apparel,30.0,200,6000.0,2100.0,Online,2021,10,21
2786,Kohl's,2021-10-21,South,Oklahoma,Oklahoma City,Women's Apparel,30.0,325,9750.0,3900.0,Online,2021,10,21
2787,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.0,475,11875.0,4750.0,Online,2021,11,20
2788,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,15.0,300,4500.0,1575.0,Online,2021,11,20
2789,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,25.0,245,6125.0,2450.0,Online,2021,11,20
2790,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,55.0,300,16500.0,6600.0,Online,2021,11,20
2791,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Men's Apparel,75.0,275,20625.0,7219.0,Online,2021,11,20
2792,Kohl's,2021-11-20,South,Oklahoma,Oklahoma City,Women's Apparel,75.0,375,28125.0,11250.0,Online,2021,11,20
2793,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Street Footwear,70.0,625,43750.0,17500.0,Online,2021,12,19
2794,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,60.0,425,25500.0,8925.0,Online,2021,12,19
2795,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,60.0,375,22500.0,9000.0,Online,2021,12,19
2796,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,60.0,325,19500.0,7800.0,Online,2021,12,19
2797,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Men's Apparel,70.0,325,22750.0,7963.0,Online,2021,12,19
2798,Kohl's,2021-12-19,South,Oklahoma,Oklahoma City,Women's Apparel,75.0,425,31875.0,12750.0,Online,2021,12,19
2799,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.0,550,13750.0,4813.0,Online,2021,1,16
2800,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,350,8750.0,3063.0,Online,2021,1,16
2801,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.0,350,5250.0,1838.0,Online,2021,1,16
2802,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,20.0,200,4000.0,1400.0,Online,2021,1,16
2803,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,35.0,250,8750.0,3063.0,Online,2021,1,16
2804,Kohl's,2021-01-16,South,Oklahoma,Oklahoma City,Women's Apparel,25.0,350,8750.0,3063.0,Online,2021,1,16
2805,Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Men's Street Footwear,25.0,600,15000.0,5250.0,Online,2021,2,14
2806,Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,25.0,250,6250.0,2188.0,Online,2021,2,14
2807,Kohl's,2021-02-14,South,Oklahoma,Oklahoma City,Women's Street Footwear,15.0,300,4500.0,1575.0,Online,2021,2,14
2808,Kohl's,2021-02-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,150,3000.0,1050.0,Online,2021,2,14
2809,Kohl's,2021-02-14,Midwest,Kansas,Wichita,Men's Apparel,35.0,225,7875.0,2756.0,Online,2021,2,14
2810,Kohl's,2021-02-14,Midwest,Kansas,Wichita,Women's Apparel,20.0,325,6500.0,2275.0,Online,2021,2,14
2811,Kohl's,2021-03-12,Midwest,Kansas,Wichita,Men's Street Footwear,20.0,545,10900.0,3815.0,Online,2021,3,12
2812,Kohl's,2021-03-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,20.0,225,4500.0,1575.0,Online,2021,3,12
2813,Kohl's,2021-03-12,Midwest,Kansas,Wichita,Women's Street Footwear,10.0,250,2500.0,875.0,Online,2021,3,12
2814,Kohl's,2021-03-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,100,2000.0,700.0,Online,2021,3,12
2815,Kohl's,2021-03-12,Midwest,Kansas,Wichita,Men's Apparel,35.0,150,5250.0,1838.0,Online,2021,3,12
2816,Kohl's,2021-03-12,Midwest,Kansas,Wichita,Women's Apparel,25.0,250,6250.0,2188.0,Online,2021,3,12
2817,Kohl's,2021-04-13,Midwest,Kansas,Wichita,Men's Street Footwear,25.0,500,12500.0,4375.0,Online,2021,4,13
2818,Kohl's,2021-04-13,Midwest,Kansas,Wichita,Men's Athletic Footwear,25.0,200,5000.0,1750.0,Online,2021,4,13
2819,Kohl's,2021-04-13,Midwest,Kansas,Wichita,Women's Street Footwear,15.0,200,3000.0,1050.0,Online,2021,4,13
2820,Kohl's,2021-04-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,125,2500.0,875.0,Online,2021,4,13
2821,Kohl's,2021-04-13,Midwest,Kansas,Wichita,Men's Apparel,40.0,150,6000.0,2100.0,Online,2021,4,13
2822,Kohl's,2021-04-13,Midwest,Kansas,Wichita,Women's Apparel,30.0,300,9000.0,3150.0,Online,2021,4,13
2823,Kohl's,2021-05-12,Midwest,Kansas,Wichita,Men's Street Footwear,40.0,570,22800.0,7980.0,Online,2021,5,12
2824,Kohl's,2021-05-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,275,11000.0,3850.0,Online,2021,5,12
2825,Kohl's,2021-05-12,Midwest,Kansas,Wichita,Women's Street Footwear,35.0,250,8750.0,3063.0,Online,2021,5,12
2826,Kohl's,2021-05-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,35.0,200,7000.0,2450.0,Online,2021,5,12
2827,Kohl's,2021-05-12,Midwest,Kansas,Wichita,Men's Apparel,45.0,225,10125.0,3544.0,Online,2021,5,12
2828,Kohl's,2021-05-12,Midwest,Kansas,Wichita,Women's Apparel,45.0,325,14625.0,5119.0,Online,2021,5,12
2829,Kohl's,2021-06-14,Midwest,Kansas,Wichita,Men's Street Footwear,40.0,575,23000.0,8050.0,Online,2021,6,14
2830,Kohl's,2021-06-14,Midwest,Kansas,Wichita,Men's Athletic Footwear,35.0,325,11375.0,3981.0,Online,2021,6,14
2831,Kohl's,2021-06-14,Midwest,Kansas,Wichita,Women's Street Footwear,40.0,300,12000.0,4200.0,Online,2021,6,14
2832,Kohl's,2021-06-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,40.0,275,11000.0,3850.0,Online,2021,6,14
2833,Kohl's,2021-06-14,Midwest,Kansas,Wichita,Men's Apparel,55.0,275,15125.0,5294.0,Online,2021,6,14
2834,Kohl's,2021-06-14,Midwest,Kansas,Wichita,Women's Apparel,60.0,450,27000.0,9450.0,Online,2021,6,14
2835,Kohl's,2021-07-12,Midwest,Kansas,Wichita,Men's Street Footwear,55.0,675,37125.0,12994.0,Online,2021,7,12
2836,Kohl's,2021-07-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,50.0,425,21250.0,7438.0,Online,2021,7,12
2837,Kohl's,2021-07-12,Midwest,Kansas,Wichita,Women's Street Footwear,45.0,350,15750.0,5513.0,Online,2021,7,12
2838,Kohl's,2021-07-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,45.0,300,13500.0,4725.0,Online,2021,7,12
2839,Kohl's,2021-07-12,Midwest,Kansas,Wichita,Men's Apparel,60.0,325,19500.0,6825.0,Online,2021,7,12
2840,Kohl's,2021-07-12,Midwest,Kansas,Wichita,Women's Apparel,65.0,500,32500.0,11375.0,Online,2021,7,12
2841,Kohl's,2021-08-13,Midwest,Kansas,Wichita,Men's Street Footwear,60.0,650,39000.0,13650.0,Online,2021,8,13
2842,Kohl's,2021-08-13,Midwest,Kansas,Wichita,Men's Athletic Footwear,55.0,425,23375.0,8181.0,Online,2021,8,13
2843,Kohl's,2021-08-13,Midwest,Kansas,Wichita,Women's Street Footwear,50.0,350,17500.0,6125.0,Online,2021,8,13
2844,Kohl's,2021-08-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,40.0,300,12000.0,4200.0,Online,2021,8,13
2845,Kohl's,2021-08-13,Midwest,Kansas,Wichita,Men's Apparel,50.0,275,13750.0,4813.0,Online,2021,8,13
2846,Kohl's,2021-08-13,Midwest,Kansas,Wichita,Women's Apparel,55.0,450,24750.0,8663.0,Online,2021,8,13
2847,Kohl's,2021-09-12,Midwest,Kansas,Wichita,Men's Street Footwear,50.0,550,27500.0,9625.0,Online,2021,9,12
2848,Kohl's,2021-09-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,350,14000.0,4900.0,Online,2021,9,12
2849,Kohl's,2021-09-12,Midwest,Kansas,Wichita,Women's Street Footwear,15.0,250,3750.0,1313.0,Online,2021,9,12
2850,Kohl's,2021-09-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,15.0,225,3375.0,1181.0,Online,2021,9,12
2851,Kohl's,2021-09-12,Midwest,Kansas,Wichita,Men's Apparel,25.0,225,5625.0,1969.0,Online,2021,9,12
2852,Kohl's,2021-09-12,Midwest,Kansas,Wichita,Women's Apparel,30.0,325,9750.0,3413.0,Online,2021,9,12
2853,Kohl's,2021-10-14,Midwest,Kansas,Wichita,Men's Street Footwear,30.0,500,15000.0,5250.0,Online,2021,10,14
2854,Kohl's,2021-10-14,Midwest,Kansas,Wichita,Men's Athletic Footwear,20.0,325,6500.0,2275.0,Online,2021,10,14
2855,Kohl's,2021-10-14,Midwest,Kansas,Wichita,Women's Street Footwear,20.0,200,4000.0,1400.0,Online,2021,10,14
2856,Kohl's,2021-10-14,Midwest,Kansas,Wichita,Women's Athletic Footwear,20.0,175,3500.0,1225.0,Online,2021,10,14
2857,Kohl's,2021-10-14,Midwest,Kansas,Wichita,Men's Apparel,30.0,175,5250.0,1838.0,Online,2021,10,14
2858,Foot Locker,2021-10-14,Midwest,Kansas,Wichita,Women's Apparel,30.0,300,9000.0,3150.0,Online,2021,10,14
2859,Foot Locker,2021-11-13,Midwest,Kansas,Wichita,Men's Street Footwear,25.0,450,11250.0,3938.0,Online,2021,11,13
2860,Foot Locker,2021-11-13,Midwest,Kansas,Wichita,Men's Athletic Footwear,15.0,275,4125.0,1444.0,Online,2021,11,13
2861,Foot Locker,2021-11-13,Midwest,Kansas,Wichita,Women's Street Footwear,25.0,220,5500.0,1925.0,Online,2021,11,13
2862,Foot Locker,2021-11-13,Midwest,Kansas,Wichita,Women's Athletic Footwear,55.0,275,15125.0,5294.0,Online,2021,11,13
2863,Foot Locker,2021-11-13,Midwest,Kansas,Wichita,Men's Apparel,75.0,250,18750.0,6563.0,Online,2021,11,13
2864,Foot Locker,2021-11-13,Midwest,Kansas,Wichita,Women's Apparel,75.0,350,26250.0,9188.0,Online,2021,11,13
2865,Foot Locker,2021-12-12,Midwest,Kansas,Wichita,Men's Street Footwear,70.0,600,42000.0,14700.0,Online,2021,12,12
2866,Foot Locker,2021-12-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,60.0,400,24000.0,8400.0,Online,2021,12,12
2867,Foot Locker,2021-12-12,Midwest,Kansas,Wichita,Women's Street Footwear,60.0,350,21000.0,7350.0,Online,2021,12,12
2868,Foot Locker,2021-12-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,60.0,300,18000.0,6300.0,Online,2021,12,12
2869,Foot Locker,2021-12-12,Midwest,Kansas,Wichita,Men's Apparel,70.0,300,21000.0,7350.0,Online,2021,12,12
2870,Foot Locker,2021-12-12,Midwest,Kansas,Wichita,Women's Apparel,75.0,400,30000.0,10500.0,Online,2021,12,12
2871,Foot Locker,2021-01-12,Midwest,Kansas,Wichita,Men's Street Footwear,40.0,475,19000.0,6650.0,Online,2021,1,12
2872,Foot Locker,2021-01-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,275,11000.0,3300.0,Online,2021,1,12
2873,Foot Locker,2021-01-12,Midwest,Kansas,Wichita,Women's Street Footwear,30.0,275,8250.0,2475.0,Online,2021,1,12
2874,Foot Locker,2021-01-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,35.0,125,4375.0,1313.0,Online,2021,1,12
2875,Foot Locker,2021-01-12,Midwest,Kansas,Wichita,Men's Apparel,50.0,175,8750.0,3063.0,Online,2021,1,12
2876,Foot Locker,2021-01-12,Midwest,Kansas,Wichita,Women's Apparel,40.0,275,11000.0,4400.0,Online,2021,1,12
2877,Foot Locker,2021-02-12,Midwest,Kansas,Wichita,Men's Street Footwear,40.0,525,21000.0,7350.0,Online,2021,2,12
2878,Foot Locker,2021-02-12,Midwest,Kansas,Wichita,Men's Athletic Footwear,40.0,175,7000.0,2100.0,Online,2021,2,12
2879,Foot Locker,2021-02-12,Midwest,Kansas,Wichita,Women's Street Footwear,30.0,225,6750.0,2025.0,Online,2021,2,12
2880,Foot Locker,2021-02-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35.0,100,3500.0,1050.0,Online,2021,2,12
2881,Foot Locker,2021-02-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,50.0,175,8750.0,3063.0,Online,2021,2,12
2882,Foot Locker,2021-02-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,35.0,275,9625.0,3850.0,Online,2021,2,12
2883,Foot Locker,2021-03-11,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,40.0,495,19800.0,6930.0,Online,2021,3,11
2884,Foot Locker,2021-03-11,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.0,200,8000.0,2400.0,Online,2021,3,11
2885,Foot Locker,2021-03-11,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,30.0,225,6750.0,2025.0,Online,2021,3,11
2886,Foot Locker,2021-03-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35.0,75,2625.0,788.0,Online,2021,3,11
2887,Foot Locker,2021-03-11,Midwest,South Dakota,Sioux Falls,Men's Apparel,50.0,125,6250.0,2188.0,Online,2021,3,11
2888,Foot Locker,2021-03-11,Midwest,South Dakota,Sioux Falls,Women's Apparel,40.0,225,9000.0,3600.0,Online,2021,3,11
2889,Foot Locker,2021-04-12,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,40.0,450,18000.0,6300.0,Online,2021,4,12
2890,Foot Locker,2021-04-12,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.0,150,6000.0,1800.0,Online,2021,4,12
2891,Foot Locker,2021-04-12,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,30.0,150,4500.0,1350.0,Online,2021,4,12
2892,Foot Locker,2021-04-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35.0,75,2625.0,788.0,Online,2021,4,12
2893,Foot Locker,2021-04-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,60.0,100,6000.0,2100.0,Online,2021,4,12
2894,Foot Locker,2021-04-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,50.0,225,11250.0,4500.0,Online,2021,4,12
2895,Foot Locker,2021-05-13,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60.0,495,29700.0,10395.0,Online,2021,5,13
2896,Foot Locker,2021-05-13,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,50.0,200,10000.0,3000.0,Online,2021,5,13
2897,Foot Locker,2021-05-13,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.0,175,7875.0,2363.0,Online,2021,5,13
2898,Foot Locker,2021-05-13,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45.0,100,4500.0,1350.0,Online,2021,5,13
2899,Foot Locker,2021-05-13,Midwest,South Dakota,Sioux Falls,Men's Apparel,55.0,125,6875.0,2406.0,Online,2021,5,13
2900,Foot Locker,2021-05-13,Midwest,South Dakota,Sioux Falls,Women's Apparel,60.0,250,15000.0,6000.0,Online,2021,5,13
2901,Foot Locker,2021-06-12,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45.0,500,22500.0,7875.0,Online,2021,6,12
2902,Foot Locker,2021-06-12,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.0,250,10000.0,3000.0,Online,2021,6,12
2903,Foot Locker,2021-06-12,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,35.0,200,7000.0,2100.0,Online,2021,6,12
2904,Foot Locker,2021-06-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35.0,175,6125.0,1838.0,Online,2021,6,12
2905,Foot Locker,2021-06-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,45.0,175,7875.0,2756.0,Online,2021,6,12
2906,Foot Locker,2021-06-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.0,325,17875.0,7150.0,Online,2021,6,12
2907,Foot Locker,2021-07-11,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,50.0,550,27500.0,9625.0,Online,2021,7,11
2908,Foot Locker,2021-07-11,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,300,13500.0,4050.0,Online,2021,7,11
2909,Foot Locker,2021-07-11,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,40.0,225,9000.0,2700.0,Online,2021,7,11
2910,Foot Locker,2021-07-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40.0,175,7000.0,2100.0,Online,2021,7,11
2911,Foot Locker,2021-07-11,Midwest,South Dakota,Sioux Falls,Men's Apparel,50.0,200,10000.0,3500.0,Online,2021,7,11
2912,Foot Locker,2021-07-11,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.0,375,20625.0,8250.0,Online,2021,7,11
2913,Foot Locker,2021-08-12,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,50.0,525,26250.0,9188.0,Online,2021,8,12
2914,Foot Locker,2021-08-12,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,300,13500.0,4050.0,Online,2021,8,12
2915,Foot Locker,2021-08-12,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,40.0,225,9000.0,2700.0,Online,2021,8,12
2916,Foot Locker,2021-08-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40.0,200,8000.0,2400.0,Online,2021,8,12
2917,Foot Locker,2021-08-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,50.0,175,8750.0,3063.0,Online,2021,8,12
2918,Foot Locker,2021-08-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.0,350,19250.0,7700.0,Online,2021,8,12
2919,Foot Locker,2021-09-13,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45.0,475,21375.0,7481.0,Online,2021,9,13
2920,Foot Locker,2021-09-13,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.0,275,11000.0,3300.0,Online,2021,9,13
2921,Foot Locker,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,35.0,175,6125.0,1838.0,Online,2021,9,13
2922,Foot Locker,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35.0,150,5250.0,1575.0,Online,2021,9,13
2923,Foot Locker,2021-09-13,Midwest,South Dakota,Sioux Falls,Men's Apparel,45.0,150,6750.0,2363.0,Online,2021,9,13
2924,Foot Locker,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Apparel,50.0,225,11250.0,4500.0,Online,2021,9,13
2925,Foot Locker,2021-10-12,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,55.0,400,22000.0,7700.0,Online,2021,10,12
2926,Foot Locker,2021-10-12,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,250,11250.0,3375.0,Online,2021,10,12
2927,Foot Locker,2021-10-12,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.0,150,6750.0,2025.0,Online,2021,10,12
2928,Foot Locker,2021-10-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45.0,125,5625.0,1688.0,Online,2021,10,12
2929,Foot Locker,2021-10-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,55.0,125,6875.0,2406.0,Online,2021,10,12
2930,Sports Direct,2021-10-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,60.0,250,15000.0,6000.0,Online,2021,10,12
2931,Sports Direct,2021-11-12,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,55.0,400,22000.0,7700.0,Online,2021,11,12
2932,Sports Direct,2021-11-12,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.0,250,11250.0,3375.0,Online,2021,11,12
2933,Sports Direct,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45.0,195,8775.0,2633.0,Online,2021,11,12
2934,Sports Direct,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45.0,175,7875.0,2363.0,Online,2021,11,12
2935,Sports Direct,2021-11-12,Midwest,South Dakota,Sioux Falls,Men's Apparel,60.0,150,9000.0,3150.0,Online,2021,11,12
2936,Sports Direct,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,65.0,250,16250.0,6500.0,Online,2021,11,12
2937,Sports Direct,2021-12-11,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60.0,500,30000.0,10500.0,Online,2021,12,11
2938,Sports Direct,2021-12-11,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,50.0,300,15000.0,4500.0,Online,2021,12,11
2939,Sports Direct,2021-12-11,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,50.0,250,12500.0,3750.0,Online,2021,12,11
2940,Sports Direct,2021-12-11,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,50.0,200,10000.0,3000.0,Online,2021,12,11
2941,Sports Direct,2021-12-11,Midwest,South Dakota,Sioux Falls,Men's Apparel,60.0,200,12000.0,4200.0,Online,2021,12,11
2942,Sports Direct,2021-12-11,Midwest,South Dakota,Sioux Falls,Women's Apparel,65.0,300,19500.0,7800.0,Online,2021,12,11
2943,Sports Direct,2021-01-09,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,35.0,475,16625.0,5819.0,Online,2021,1,9
